id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error
865,Petroleum-C29-865,Linear alkanes,Alkanes,Mixed,29,408.77,494607266493.9285,29,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
866,Petroleum-C30-866,Linear alkanes,Alkanes,Mixed,30,422.796,486333924479.0623,30,7889891,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,383.02358217907783,3.422796,WallProximity.SAFE,True,0.0,0.0,0.10783220091294515,0.2583225513642143,True,
867,Petroleum-C31-867,Linear alkanes,Alkanes,Mixed,31,436.822,478462327432.4112,31,8152043,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,408.91339223753005,3.536822,WallProximity.SAFE,True,0.0,0.0,0.0869865141297069,0.2611631334275579,True,
868,Petroleum-C32-868,Linear alkanes,Alkanes,Mixed,32,450.848,470960979748.8765,32,8414188,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,435.649808307344,3.6508480000000003,WallProximity.SAFE,True,0.0,0.0,0.06944729206159433,0.26391375272738443,True,
869,Petroleum-C33-869,Linear alkanes,Alkanes,Mixed,33,464.874,463801737672.2709,33,8675820,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,463.23283038851963,3.7648740000000003,WallProximity.SAFE,True,0.0,0.0,0.054874773453956124,0.26657993312705675,True,
870,Petroleum-C34-870,Linear alkanes,Alkanes,Mixed,34,478.9,456959364182.06506,34,8937964,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,491.6624584810569,3.8789000000000002,WallProximity.SAFE,True,0.0,0.0,0.04291578255159558,0.26916670484427696,True,
871,Petroleum-C5-871,Linear alkanes,Alkanes,Mixed,5,72.146,1177318236610.3547,5,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.925284410327981,0.572146,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5773514250774086,0.10384327514757133,True,
872,Petroleum-C6-872,Linear alkanes,Alkanes,Mixed,6,86.172,1077251019102.8378,6,1614408,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.649944184737485,0.6861720000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6432682093724612,0.11945127929812697,True,
873,Petroleum-C7-873,Linear alkanes,Alkanes,Mixed,7,100.198,999011467728.4476,7,1872456,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,21.221209970508696,0.8001980000000001,WallProximity.CRITICAL,True,0.6284659179406685,0.0,0.6993073420184516,0.13267701424557155,True,
874,Petroleum-C8-874,Linear alkanes,Alkanes,Mixed,8,114.224,935667010900.7026,8,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.639081767641613,0.914224,WallProximity.WARNING,True,0.29999661553962353,0.0,0.7447570440936945,0.1441523610703951,True,
875,Petroleum-C9-875,Linear alkanes,Alkanes,Mixed,9,128.25,883021571376.6958,9,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.90355957613624,1.02825,WallProximity.CAUTION,True,0.0,0.0,0.7790206483870205,0.15428697199518185,True,
876,Petroleum-C10-876,Linear alkanes,Alkanes,Mixed,10,142.276,838367002781.6842,10,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,43.01464339599258,1.142276,WallProximity.CAUTION,True,0.0,0.0,0.8017320509825592,0.16336163268230458,True,
877,Petroleum-C11-877,Linear alkanes,Alkanes,Mixed,11,156.302,799866913217.5398,11,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.001034128663257694,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.001211561585902698,0.8128183517932119,0.17157722143205836,True,
878,Petroleum-C12-878,Linear alkanes,Alkanes,Mixed,12,170.328,766226162165.0073,12,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,61.776629069790374,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
879,Petroleum-C13-879,Linear alkanes,Alkanes,Mixed,13,184.354,736501638657.2075,13,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,72.42753092373184,1.4843540000000002,WallProximity.SAFE,True,0.0,0.0,0.8014205114468184,0.18599036802238267,True,
880,Petroleum-C14-880,Linear alkanes,Alkanes,Mixed,14,198.38,709988079400.2195,14,3703505,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,83.92503878903499,1.5983800000000001,WallProximity.SAFE,True,0.0,0.0,0.7803595749141533,0.1923891550645221,True,
881,Petroleum-C15-881,Linear alkanes,Alkanes,Mixed,15,212.406,686146116732.9568,15,3965649,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,96.26915266569986,1.712406,WallProximity.SAFE,True,0.0,0.0,0.7504537250958354,0.1983487149292778,True,
882,Petroleum-C16-882,Linear alkanes,Alkanes,Mixed,16,226.432,664555258312.6898,16,4227858,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,109.45987255372643,1.826432,WallProximity.SAFE,True,0.0,0.0,0.7130099647144913,0.20392549381492092,True,
883,Petroleum-C17-883,Linear alkanes,Alkanes,Mixed,17,240.458,644882192557.4109,17,4490002,3,0.875,0.975,1.0,0.09999999999999998,0.0007374461291984602,CoherenceRegime.SUBCOHERENT,123.49719845311473,1.9404580000000002,WallProximity.SAFE,True,0.0,0.0008916945728187334,0.6694688654569966,0.20916571056916083,True,
884,Petroleum-C18-884,Linear alkanes,Alkanes,Mixed,18,254.484,626858845913.6626,18,4748050,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,138.3811303638647,2.054484,WallProximity.SAFE,True,0.0,0.0,0.6213381120750965,0.2141076873808912,True,
885,Petroleum-C19-885,Linear alkanes,Alkanes,Mixed,19,268.51,610266833430.1029,19,5010202,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,154.1116682859764,2.16851,WallProximity.SAFE,True,0.0,0.0,0.5701273044585125,0.21878355217837714,True,
886,Petroleum-C20-886,Linear alkanes,Alkanes,Mixed,20,282.536,594926211713.4329,20,5272410,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,
887,Petroleum-C21-887,Linear alkanes,Alkanes,Mixed,21,296.562,580687194654.7695,21,5534554,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428495,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,
888,Petroleum-C22-888,Linear alkanes,Alkanes,Mixed,22,310.588,567423951632.568,22,5796698,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,206.38291812048178,2.5105880000000003,WallProximity.SAFE,True,0.0,0.0,0.411941542112675,0.23146737488029628,True,
889,Petroleum-C23-889,Linear alkanes,Alkanes,Mixed,23,324.61400000000003,555029896519.2572,23,6058842,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,225.49988008804033,2.6246140000000002,WallProximity.SAFE,True,0.0,0.0,0.36163842182956707,0.23531463152733306,True,
890,Petroleum-C24-890,Linear alkanes,Alkanes,Mixed,24,338.64,543414061677.224,24,6321051,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
891,Petroleum-C25-891,Linear alkanes,Alkanes,Mixed,25,352.666,532498273476.99066,25,6583203,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
892,Petroleum-C26-892,Linear alkanes,Alkanes,Mixed,26,366.692,522214928026.6263,26,6845347,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
893,Petroleum-C27-893,Linear alkanes,Alkanes,Mixed,27,380.718,512505221974.3419,27,7107491,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
894,Petroleum-C28-894,Linear alkanes,Alkanes,Mixed,28,394.744,503317732291.2979,28,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
895,Petroleum-C29-895,Linear alkanes,Alkanes,Mixed,29,408.77,494607266493.9285,29,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
896,Petroleum-C30-896,Linear alkanes,Alkanes,Mixed,30,422.796,486333924479.0623,30,7889891,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,383.02358217907783,3.422796,WallProximity.SAFE,True,0.0,0.0,0.10783220091294515,0.2583225513642143,True,
897,Petroleum-C31-897,Linear alkanes,Alkanes,Mixed,31,436.822,478462327432.4112,31,8152043,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,408.91339223753005,3.536822,WallProximity.SAFE,True,0.0,0.0,0.0869865141297069,0.2611631334275579,True,
898,Petroleum-C32-898,Linear alkanes,Alkanes,Mixed,32,450.848,470960979748.8765,32,8414188,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,435.649808307344,3.6508480000000003,WallProximity.SAFE,True,0.0,0.0,0.06944729206159433,0.26391375272738443,True,
899,Petroleum-C33-899,Linear alkanes,Alkanes,Mixed,33,464.874,463801737672.2709,33,8675820,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,463.23283038851963,3.7648740000000003,WallProximity.SAFE,True,0.0,0.0,0.054874773453956124,0.26657993312705675,True,
900,Petroleum-C34-900,Linear alkanes,Alkanes,Mixed,34,478.9,456959364182.06506,34,8937964,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,491.6624584810569,3.8789000000000002,WallProximity.SAFE,True,0.0,0.0,0.04291578255159558,0.26916670484427696,True,
901,Petroleum-C5-901,Linear alkanes,Alkanes,Mixed,5,72.146,1177318236610.3547,5,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.925284410327981,0.572146,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5773514250774086,0.10384327514757133,True,
902,Petroleum-C6-902,Linear alkanes,Alkanes,Mixed,6,86.172,1077251019102.8378,6,1614408,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.649944184737485,0.6861720000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6432682093724612,0.11945127929812697,True,
903,Petroleum-C7-903,Linear alkanes,Alkanes,Mixed,7,100.198,999011467728.4476,7,1872456,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,21.221209970508696,0.8001980000000001,WallProximity.CRITICAL,True,0.6284659179406685,0.0,0.6993073420184516,0.13267701424557155,True,
904,Petroleum-C8-904,Linear alkanes,Alkanes,Mixed,8,114.224,935667010900.7026,8,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.639081767641613,0.914224,WallProximity.WARNING,True,0.29999661553962353,0.0,0.7447570440936945,0.1441523610703951,True,
905,Petroleum-C9-905,Linear alkanes,Alkanes,Mixed,9,128.25,883021571376.6958,9,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.90355957613624,1.02825,WallProximity.CAUTION,True,0.0,0.0,0.7790206483870205,0.15428697199518185,True,
906,Petroleum-C10-906,Linear alkanes,Alkanes,Mixed,10,142.276,838367002781.6842,10,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,43.01464339599258,1.142276,WallProximity.CAUTION,True,0.0,0.0,0.8017320509825592,0.16336163268230458,True,
907,Petroleum-C11-907,Linear alkanes,Alkanes,Mixed,11,156.302,799866913217.5398,11,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.001034128663257694,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.001211561585902698,0.8128183517932119,0.17157722143205836,True,
908,Petroleum-C12-908,Linear alkanes,Alkanes,Mixed,12,170.328,766226162165.0073,12,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,61.776629069790374,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
909,Petroleum-C13-909,Linear alkanes,Alkanes,Mixed,13,184.354,736501638657.2075,13,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,72.42753092373184,1.4843540000000002,WallProximity.SAFE,True,0.0,0.0,0.8014205114468184,0.18599036802238267,True,
910,Petroleum-C14-910,Linear alkanes,Alkanes,Mixed,14,198.38,709988079400.2195,14,3703505,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,83.92503878903499,1.5983800000000001,WallProximity.SAFE,True,0.0,0.0,0.7803595749141533,0.1923891550645221,True,
911,Petroleum-C15-911,Linear alkanes,Alkanes,Mixed,15,212.406,686146116732.9568,15,3965649,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,96.26915266569986,1.712406,WallProximity.SAFE,True,0.0,0.0,0.7504537250958354,0.1983487149292778,True,
912,Petroleum-C16-912,Linear alkanes,Alkanes,Mixed,16,226.432,664555258312.6898,16,4227858,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,109.45987255372643,1.826432,WallProximity.SAFE,True,0.0,0.0,0.7130099647144913,0.20392549381492092,True,
913,Petroleum-C17-913,Linear alkanes,Alkanes,Mixed,17,240.458,644882192557.4109,17,4490002,3,0.875,0.975,1.0,0.09999999999999998,0.0007374461291984602,CoherenceRegime.SUBCOHERENT,123.49719845311473,1.9404580000000002,WallProximity.SAFE,True,0.0,0.0008916945728187334,0.6694688654569966,0.20916571056916083,True,
914,Petroleum-C18-914,Linear alkanes,Alkanes,Mixed,18,254.484,626858845913.6626,18,4748050,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,138.3811303638647,2.054484,WallProximity.SAFE,True,0.0,0.0,0.6213381120750965,0.2141076873808912,True,
915,Petroleum-C19-915,Linear alkanes,Alkanes,Mixed,19,268.51,610266833430.1029,19,5010202,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,154.1116682859764,2.16851,WallProximity.SAFE,True,0.0,0.0,0.5701273044585125,0.21878355217837714,True,
916,Petroleum-C20-916,Linear alkanes,Alkanes,Mixed,20,282.536,594926211713.4329,20,5272410,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,
917,Petroleum-C21-917,Linear alkanes,Alkanes,Mixed,21,296.562,580687194654.7695,21,5534554,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428495,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,
918,Petroleum-C22-918,Linear alkanes,Alkanes,Mixed,22,310.588,567423951632.568,22,5796698,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,206.38291812048178,2.5105880000000003,WallProximity.SAFE,True,0.0,0.0,0.411941542112675,0.23146737488029628,True,
919,Petroleum-C23-919,Linear alkanes,Alkanes,Mixed,23,324.61400000000003,555029896519.2572,23,6058842,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,225.49988008804033,2.6246140000000002,WallProximity.SAFE,True,0.0,0.0,0.36163842182956707,0.23531463152733306,True,
920,Petroleum-C24-920,Linear alkanes,Alkanes,Mixed,24,338.64,543414061677.224,24,6321051,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
921,Petroleum-C25-921,Linear alkanes,Alkanes,Mixed,25,352.666,532498273476.99066,25,6583203,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
922,Petroleum-C26-922,Linear alkanes,Alkanes,Mixed,26,366.692,522214928026.6263,26,6845347,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
923,Petroleum-C27-923,Linear alkanes,Alkanes,Mixed,27,380.718,512505221974.3419,27,7107491,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
924,Petroleum-C28-924,Linear alkanes,Alkanes,Mixed,28,394.744,503317732291.2979,28,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
925,Petroleum-C29-925,Linear alkanes,Alkanes,Mixed,29,408.77,494607266493.9285,29,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
926,Petroleum-C30-926,Linear alkanes,Alkanes,Mixed,30,422.796,486333924479.0623,30,7889891,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,383.02358217907783,3.422796,WallProximity.SAFE,True,0.0,0.0,0.10783220091294515,0.2583225513642143,True,
927,Petroleum-C31-927,Linear alkanes,Alkanes,Mixed,31,436.822,478462327432.4112,31,8152043,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,408.91339223753005,3.536822,WallProximity.SAFE,True,0.0,0.0,0.0869865141297069,0.2611631334275579,True,
928,Petroleum-C32-928,Linear alkanes,Alkanes,Mixed,32,450.848,470960979748.8765,32,8414188,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,435.649808307344,3.6508480000000003,WallProximity.SAFE,True,0.0,0.0,0.06944729206159433,0.26391375272738443,True,
929,Petroleum-C33-929,Linear alkanes,Alkanes,Mixed,33,464.874,463801737672.2709,33,8675820,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,463.23283038851963,3.7648740000000003,WallProximity.SAFE,True,0.0,0.0,0.054874773453956124,0.26657993312705675,True,
930,Petroleum-C34-930,Linear alkanes,Alkanes,Mixed,34,478.9,456959364182.06506,34,8937964,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,491.6624584810569,3.8789000000000002,WallProximity.SAFE,True,0.0,0.0,0.04291578255159558,0.26916670484427696,True,
931,Petroleum-C5-931,Linear alkanes,Alkanes,Mixed,5,72.146,1177318236610.3547,5,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.925284410327981,0.572146,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5773514250774086,0.10384327514757133,True,
932,Petroleum-C6-932,Linear alkanes,Alkanes,Mixed,6,86.172,1077251019102.8378,6,1614408,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.649944184737485,0.6861720000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6432682093724612,0.11945127929812697,True,
933,Petroleum-C7-933,Linear alkanes,Alkanes,Mixed,7,100.198,999011467728.4476,7,1872456,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,21.221209970508696,0.8001980000000001,WallProximity.CRITICAL,True,0.6284659179406685,0.0,0.6993073420184516,0.13267701424557155,True,
934,Petroleum-C8-934,Linear alkanes,Alkanes,Mixed,8,114.224,935667010900.7026,8,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.639081767641613,0.914224,WallProximity.WARNING,True,0.29999661553962353,0.0,0.7447570440936945,0.1441523610703951,True,
935,Petroleum-C9-935,Linear alkanes,Alkanes,Mixed,9,128.25,883021571376.6958,9,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.90355957613624,1.02825,WallProximity.CAUTION,True,0.0,0.0,0.7790206483870205,0.15428697199518185,True,
936,Petroleum-C10-936,Linear alkanes,Alkanes,Mixed,10,142.276,838367002781.6842,10,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,43.01464339599258,1.142276,WallProximity.CAUTION,True,0.0,0.0,0.8017320509825592,0.16336163268230458,True,
937,Petroleum-C11-937,Linear alkanes,Alkanes,Mixed,11,156.302,799866913217.5398,11,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.001034128663257694,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.001211561585902698,0.8128183517932119,0.17157722143205836,True,
938,Petroleum-C12-938,Linear alkanes,Alkanes,Mixed,12,170.328,766226162165.0073,12,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,61.776629069790374,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
939,Petroleum-C13-939,Linear alkanes,Alkanes,Mixed,13,184.354,736501638657.2075,13,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,72.42753092373184,1.4843540000000002,WallProximity.SAFE,True,0.0,0.0,0.8014205114468184,0.18599036802238267,True,
940,Petroleum-C14-940,Linear alkanes,Alkanes,Mixed,14,198.38,709988079400.2195,14,3703505,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,83.92503878903499,1.5983800000000001,WallProximity.SAFE,True,0.0,0.0,0.7803595749141533,0.1923891550645221,True,
941,Petroleum-C15-941,Linear alkanes,Alkanes,Mixed,15,212.406,686146116732.9568,15,3965649,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,96.26915266569986,1.712406,WallProximity.SAFE,True,0.0,0.0,0.7504537250958354,0.1983487149292778,True,
942,Petroleum-C16-942,Linear alkanes,Alkanes,Mixed,16,226.432,664555258312.6898,16,4227858,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,109.45987255372643,1.826432,WallProximity.SAFE,True,0.0,0.0,0.7130099647144913,0.20392549381492092,True,
943,Petroleum-C17-943,Linear alkanes,Alkanes,Mixed,17,240.458,644882192557.4109,17,4490002,3,0.875,0.975,1.0,0.09999999999999998,0.0007374461291984602,CoherenceRegime.SUBCOHERENT,123.49719845311473,1.9404580000000002,WallProximity.SAFE,True,0.0,0.0008916945728187334,0.6694688654569966,0.20916571056916083,True,
